paper_id	0	1	2	3	4	5	6	decision
6kCiVaoQdx9	6.0	8.0	6.0	6.0				Unknown
Gx6Tvlm-hWW	6.0	6.0	6.0	6.0				Unknown
6hTObFz_nB	5.0	5.0	8.0	5.0				Unknown
o-1v9hdSult	10.0	6.0	8.0	5.0				Unknown
nwKXyFvaUm	6.0	3.0	6.0	8.0				Unknown
siCt4xZn5Ve	8.0	8.0	8.0	10.0				Unknown
J1rhANsCY9	6.0	6.0	6.0					Unknown
c60vFLXEwED	6.0	5.0	5.0	6.0	5.0			Unknown
-fORBF5k2ZB	6.0	3.0	6.0	8.0				Unknown
gNp54NxHUPJ	8.0	6.0	10.0					Unknown
jE_ipyh20rb	3.0	5.0	6.0	5.0				Unknown
5ECQL05ub0J	3.0	8.0	6.0	8.0				Unknown
gciJWCp3z1s	6.0	8.0	6.0	5.0				Unknown
o8iGesI9HN-	5.0	5.0	5.0	5.0				Unknown
9Nk6AJkVYB	6.0	5.0	6.0	6.0				Unknown
IK9ap6nxXr2	8.0	6.0	6.0	6.0				Unknown
gJcEM8sxHK	6.0	8.0	8.0	5.0				Unknown
2eXhNpHeW6E	5.0	6.0	6.0					Unknown
FEDfGWVZYIn	8.0	8.0	8.0					Unknown
yjsA8Uin-Y	5.0	6.0	5.0	5.0				Unknown
i7h4M45tU8	3.0	5.0	3.0	5.0				Unknown
GQjaI9mLet	8.0	8.0	8.0					Unknown
hniLRD_XCA	6.0	8.0	6.0	6.0				Unknown
gI7feJ9yXPz	8.0	6.0	8.0	6.0				Unknown
DzBDB7y8UOy	6.0	5.0	5.0	3.0				Unknown
5K7RRqZEjoS	5.0	8.0	6.0	8.0				Unknown
daYoG2O4TtU	3.0	6.0	3.0	1.0				Unknown
6w2zSI9RAnf	3.0	6.0	8.0	3.0	6.0			Unknown
aD7uesX1GF_	6.0	8.0	6.0	8.0				Unknown
JSR-YDImK95	8.0	8.0	8.0	8.0				Unknown
-8sBpe7rDiV	6.0	8.0	6.0					Unknown
03RLpj-tc_	3.0	6.0	5.0	8.0				Unknown
s03AQxehtd_	8.0	8.0	6.0					Unknown
NyJ2KIN8P17	3.0	3.0	8.0					Unknown
06Wy2BtxXrz	6.0	6.0	6.0					Unknown
fRnRsdc_nR7	5.0	5.0	6.0	3.0				Unknown
HL_qE4fz-JZ	8.0	3.0	3.0	6.0	5.0			Unknown
ovRQmeVFbrC	6.0	5.0	6.0					Unknown
TvMrYbWpa7	5.0	6.0	6.0	5.0				Unknown
DrCsriMQ1o	3.0	8.0	5.0	3.0				Unknown
C03Ajc-NS5W	6.0	8.0	6.0	5.0				Unknown
yfe1VMYAXa4	6.0	6.0	6.0					Unknown
fwzUgo0FM9v	5.0	6.0	8.0	6.0				Unknown
U0k7XNTiFEq	6.0	6.0	6.0	6.0				Unknown
8rR8bIZnzMA	5.0	5.0	6.0	3.0				Unknown
zAyZFRptzvh	8.0	6.0	5.0	6.0				Unknown
nEfdkfAyRT8	5.0	3.0	3.0	6.0	8.0			Unknown
Tubzedlc4P	3.0	8.0	6.0	5.0				Unknown
vcUmUvQCloe	5.0	8.0	8.0					Unknown
zNHzqZ9wrRB	6.0	8.0	6.0	8.0				Unknown
g4nVdxU9RK	3.0	3.0	3.0	6.0				Unknown
EIm_pvFJx5k	5.0	3.0	3.0					Unknown
i--G7mhB19P	5.0	5.0	6.0	5.0	5.0			Unknown
qvUJV2-t_c	5.0	3.0	3.0	3.0				Unknown
_xwr8gOBeV1	6.0	6.0	6.0	8.0	6.0	10.0		Unknown
M752z9FKJP	8.0	8.0	8.0	8.0				Unknown
0m4c9ZfDrDt	3.0	3.0	3.0					Unknown
wu5yYUutDGW	5.0	6.0	6.0					Unknown
reFFte7mA0F	5.0	8.0	5.0					Unknown
EhYjZy6e1gJ	8.0	8.0	8.0					Unknown
OIs3SxU5Ynl	6.0	8.0	8.0	8.0				Unknown
dFbKQaRk15w	6.0	8.0	8.0	6.0				Unknown
CLpxpXqqBV	6.0	3.0	5.0	8.0				Unknown
di0r7vfKrq5	3.0	6.0	3.0					Unknown
sMqybmUh_u8	3.0	6.0	6.0	5.0				Unknown
7HhX4mbern	6.0	5.0	5.0	5.0				Unknown
7N-6ZLyFUXz	6.0	6.0	5.0	5.0				Unknown
9n9c8sf0xm	6.0	5.0	6.0	6.0	5.0			Unknown
FuLL40HLCRn	6.0	6.0	6.0	6.0				Unknown
UI4K-I2ypG	5.0	5.0	1.0	3.0				Unknown
1JDiK_TbV4S	8.0	8.0	6.0	8.0	8.0			Unknown
f9MHpAGUyMn	5.0	5.0	6.0	6.0				Unknown
MOm8xik_TmO	3.0	5.0	3.0	6.0				Unknown
vDa28vlSBCP	3.0	5.0	5.0	5.0				Unknown
BAtutOziapg	5.0	5.0	6.0	3.0				Unknown
xRK8xgFuiu	3.0	3.0	6.0	3.0	6.0			Unknown
QhHMf5J5Jom	6.0	3.0	5.0					Unknown
zxEfpcmTDnF	6.0	5.0	5.0	6.0				Unknown
uydP1ykieNv	5.0	6.0	5.0	5.0				Unknown
qynwf18DgXM	3.0	3.0	5.0					Unknown
1JN7MepVDFv	6.0	5.0	6.0	5.0				Unknown
nsjkNB2oKsQ	5.0	3.0	3.0	3.0				Unknown
6MmiS0HUJHR	6.0	8.0	8.0	8.0				Unknown
tsg-Lf1MYp	6.0	5.0	8.0					Unknown
1v1N7Zhmgcx	5.0	6.0	5.0	6.0				Unknown
T8BnDXDTcFZ	6.0	5.0	6.0	6.0				Unknown
u7PVCewFya	6.0	5.0	5.0	6.0				Unknown
B0JH7vR2iGh	6.0	5.0	6.0	6.0				Unknown
tUMr0Iox8XW	6.0	8.0	6.0	6.0				Unknown
rUwm9wCjURV	8.0	8.0	3.0	6.0				Unknown
GIEPR9OomyX	6.0	6.0	5.0	5.0				Unknown
p3DKPQ7uaAi	6.0	8.0	6.0					Unknown
QuObT9BTWo	6.0	6.0	8.0	6.0				Unknown
Fl3Mg_MZR-	8.0	5.0	8.0					Unknown
hl9ePdHO4_s	3.0	6.0	6.0	8.0				Unknown
dQ7Cy_ndl1s	5.0	6.0	8.0	5.0				Unknown
CCu6RcUMwK0	5.0	6.0	6.0	8.0				Unknown
A05I5IvrdL-	8.0	6.0	6.0	8.0				Unknown
qwULHx9zld	8.0	8.0	6.0	6.0				Unknown
vJZ7dPIjip3	6.0	8.0	8.0					Unknown
MsHnJPaBUZE	6.0	6.0	6.0	6.0				Unknown
Clre-Prt128	5.0	6.0	8.0					Unknown
cdZLe5S0ur	6.0	8.0	6.0					Unknown
L2V-VQ7Npl0	5.0	5.0	6.0	6.0				Unknown
PeG-8G5ua3W	6.0	5.0	6.0	8.0				Unknown
aTzMi4yV_RO	6.0	6.0	8.0					Unknown
OgCcfc1m0TO	6.0	5.0	5.0	1.0				Unknown
oVfIKuhqfC	8.0	3.0	5.0	5.0				Unknown
6ya8C6sCiD	3.0	5.0	6.0	6.0	6.0			Unknown
ek9a0qIafW	8.0	6.0	6.0	8.0				Unknown
o9DnX55PEAo	6.0	3.0	5.0					Unknown
yql6px0bcT	6.0	6.0	3.0					Unknown
xVGrCe5fCXY	5.0	6.0	5.0	6.0				Unknown
tBtoZYKd9n	5.0	8.0	8.0	8.0				Unknown
6HN7LHyzGgC	6.0	8.0	6.0					Unknown
zRJu6mU2BaE	5.0	6.0	6.0	6.0				Unknown
qPzR-M6HY8x	6.0	3.0	5.0	5.0				Unknown
dtpgsBPJJW	3.0	3.0	6.0	6.0				Unknown
JSsjw8YuG1P	5.0	5.0	6.0	3.0				Unknown
TBWA6PLJZQm	8.0	8.0	6.0	6.0				Unknown
AypVMhFfuc5	6.0	8.0	8.0	3.0				Unknown
Kmsf3z-vGu	6.0	5.0	8.0	3.0				Unknown
gFDFKC4gHL4	6.0	6.0	8.0	6.0				Unknown
SIKV0_MrZlr	6.0	6.0	6.0	6.0				Unknown
49A1Y6tRhaq	3.0	8.0	6.0	8.0				Unknown
4GBHVfEcmoS	3.0	6.0	6.0	6.0				Unknown
YeShU5mLfLt	5.0	8.0	6.0					Unknown
nc0ETaieux	6.0	6.0	6.0	3.0	6.0			Unknown
ecH2FKaARUp	5.0	5.0	5.0	8.0				Unknown
WHA8009laxu	8.0	8.0	6.0	8.0				Unknown
sS0dHmaH1I	5.0	8.0	3.0	6.0	8.0			Unknown
JJxiD-kg-oK	6.0	5.0	8.0	6.0				Unknown
VLgmhQDVBV	6.0	8.0	5.0	6.0				Unknown
uxgg9o7bI_3	8.0	8.0	8.0	8.0				Unknown
gaYko_Y2_l	5.0	5.0	6.0	6.0	5.0			Unknown
Dy8gq-LuckD	3.0	8.0	3.0	5.0				Unknown
j97zf-nLhC	6.0	6.0	6.0	6.0				Unknown
RShaMexjc-x	6.0	6.0	5.0	8.0				Unknown
6sh3pIzKS-	8.0	8.0	6.0	6.0				Unknown
YpPiNigTzMT	5.0	8.0	3.0	8.0				Unknown
DfMqlB0PXjM	8.0	8.0	8.0	6.0				Unknown
g5ynW-jMq4M	6.0	8.0	6.0					Unknown
voEpzgY8gsT	3.0	5.0	5.0	3.0				Unknown
a7H7OucbWaU	6.0	6.0	3.0	6.0				Unknown
1ugNpm7W6E	6.0	6.0	6.0	6.0				Unknown
Kwm8I7dU-l5	8.0	5.0	5.0					Unknown
YgR1rRWETI	3.0	6.0	3.0	3.0				Unknown
qfaNCudAnji	3.0	5.0	5.0	5.0				Unknown
WvOGCEAQhxl	8.0	8.0	8.0	8.0				Unknown
LBv-JtAmm4P	3.0	5.0	8.0	8.0				Unknown
IDwN6xjHnK8	8.0	8.0	6.0	6.0	8.0			Unknown
xbx7Hxjbd79	3.0	8.0	6.0	3.0				Unknown
sWbXSWzHPa	3.0	3.0	6.0	6.0				Unknown
SF9o3-yP1WR	3.0	6.0	3.0					Unknown
MeeQkFYVbzW	6.0	6.0	6.0	6.0				Unknown
zrW-LVXj2k1	8.0	5.0	5.0					Unknown
wxVpa5z4DU1	5.0	5.0	6.0	6.0				Unknown
syzTg1vyBtL	8.0	3.0	3.0	3.0				Unknown
9dn7CjyTFoS	5.0	6.0	3.0	5.0				Unknown
NrB52z3eOTY	6.0	5.0	5.0	3.0				Unknown
7udZAsEzd60	8.0	6.0	6.0					Unknown
BduNVoPyXBK	5.0	6.0	5.0					Unknown
CVfLvQq9gLo	8.0	8.0	6.0					Unknown
9BIN1yr5Gp	5.0	5.0	6.0	5.0				Unknown
qRDQi3ocgR3	6.0	8.0	5.0					Unknown
afoV8W3-IYp	6.0	8.0	6.0					Unknown
nioAdKCEdXB	8.0	5.0	8.0	6.0				Unknown
BB4e8Atc1eR	8.0	8.0	8.0	8.0				Unknown
K0E_F0gFDgA	6.0	8.0	8.0	6.0				Unknown
J9_7t9m8xRj	5.0	3.0	5.0	6.0				Unknown
6XGgutacQ0B	5.0	6.0	6.0					Unknown
bilHNPhT6-	5.0	6.0	3.0	6.0				Unknown
vfsRB5MImo9	3.0	6.0	6.0	8.0				Unknown
H4J8FGHOhx_	3.0	5.0	8.0					Unknown
jJis-v9Pzhj	3.0	5.0	3.0	3.0				Unknown
Jt8FYFnyTLR	6.0	3.0	5.0	5.0				Unknown
QevkqHTK3DJ	3.0	5.0	3.0	3.0				Unknown
4lLyoISm9M	5.0	6.0	3.0	5.0				Unknown
w01vBAcewNX	6.0	6.0	5.0	6.0				Unknown
9Vrb9D0WI4	8.0	6.0	3.0	8.0				Unknown
JLbXkHkLCG6	5.0	3.0	5.0	5.0				Unknown
oDFvtxzPOx	10.0	8.0	8.0					Unknown
AJAR-JgNw__	6.0	8.0	8.0	8.0				Unknown
ATUh28lnSuW	8.0	6.0	6.0	5.0				Unknown
l_amHf1oaK	6.0	6.0	6.0	6.0	6.0			Unknown
XeqjsCVLk1m	6.0	3.0	6.0	6.0				Unknown
d2TT6gK9qZn	6.0	3.0	5.0	8.0				Unknown
gKWxifgJVP	6.0	6.0	6.0	6.0				Unknown
e8JI3SBZKa4	8.0	5.0	6.0	6.0				Unknown
4rLw09TgRw9	6.0	6.0	5.0	5.0	8.0			Unknown
5kq11Tl1z4	6.0	6.0	6.0					Unknown
J_F_qqCE3Z5	6.0	5.0	6.0	6.0				Unknown
VCD05OEn7r	6.0	6.0	3.0	3.0				Unknown
CyKQiiCPBEv	5.0	3.0	8.0	5.0				Unknown
UYDtmk6BMf5	3.0	5.0	6.0	6.0				Unknown
apv504XsysP	8.0	8.0	8.0					Unknown
14F3fI6MGxX	6.0	6.0	5.0	6.0	6.0			Unknown
vUH85MOXO7h	3.0	8.0	8.0					Unknown
VQyHD2R3Aq	6.0	5.0	5.0					Unknown
0bXmbOt1oq	3.0	3.0	3.0	5.0				Unknown
57PipS27Km	8.0	6.0	8.0	8.0				Unknown
FKp8-pIRo3y	6.0	6.0	6.0	6.0				Unknown
66miN107dRS	8.0	3.0	6.0	6.0				Unknown
tlkHrUlNTiL	5.0	6.0	6.0	6.0				Unknown
swbAS4OpXW	3.0	8.0	5.0					Unknown
X2V7RW3Sul	8.0	5.0	3.0	3.0				Unknown
IR-V6-aP-mv	5.0	1.0	8.0	5.0				Unknown
HuaYQfggn5u	8.0	6.0	6.0	5.0				Unknown
9u5E8AFudRx	8.0	3.0	5.0					Unknown
SsHBkfeRF9L	5.0	5.0	8.0					Unknown
JEoDctbwCmP	5.0	5.0	5.0	5.0				Unknown
0sgntlpKDOz	5.0	6.0	5.0	8.0				Unknown
9wOQOgNe-w	5.0	8.0	5.0					Unknown
EG5Pgd7-MY	3.0	5.0	5.0					Unknown
tCx6AefvuPf	6.0	3.0	5.0	3.0				Unknown
f9D-5WNG4Nv	6.0	6.0	8.0	5.0				Unknown
0UXT6PpRpW	6.0	8.0	6.0	5.0				Unknown
rvost-n5X4G	5.0	3.0	8.0					Unknown
WDBo7y8lcJm	3.0	6.0	5.0	6.0				Unknown
sRZ3GhmegS	8.0	8.0	6.0					Unknown
vr39r4Rjt3z	5.0	5.0	8.0	6.0	8.0			Unknown
-9uy3c7b_ks	6.0	5.0	5.0	5.0				Unknown
u7UxOTefG2	5.0	6.0	5.0					Unknown
EcGGFkNTxdJ	6.0	8.0	6.0	6.0				Unknown
8WawVDdKqlL	8.0	8.0	6.0	8.0				Unknown
hgKtwSb4S2	8.0	8.0	5.0					Unknown
JmU7lyDxTpc	8.0	8.0	5.0					Unknown
TXqemS7XEH	3.0	5.0	3.0	3.0	6.0			Unknown
AFH3FnBksHT	3.0	5.0	5.0	3.0				Unknown
Xk1kE26xYS9	6.0	8.0	5.0	5.0				Unknown
zFyCvjXof60	5.0	8.0	6.0	5.0				Unknown
2RYOwBOFesi	6.0	5.0	5.0	3.0				Unknown
shbAgEsk3qM	8.0	6.0	3.0	5.0				Unknown
O-r8LOR-CCA	6.0	6.0	6.0	6.0	6.0			Unknown
9vsRT9mc7U	6.0	3.0	6.0	3.0				Unknown
7vcKot39bsv	5.0	8.0	6.0	3.0				Unknown
R0AzpCND-M_	3.0	6.0	6.0					Unknown
9Hrka5PA7LW	8.0	8.0	8.0	8.0				Unknown
XctLdNfCmP	8.0	6.0	6.0	6.0				Unknown
nKWjE4QF1hB	5.0	8.0	8.0	5.0				Unknown
AcrlgZ9BKed	8.0	6.0	8.0	6.0				Unknown
9gz8qakpyhG	6.0	5.0	5.0	6.0				Unknown
JV4tkMi4xg	5.0	6.0	3.0	6.0				Unknown
nT0GS37Clr	6.0	3.0	6.0	6.0				Unknown
01AMRlen9wJ	6.0	8.0	8.0	6.0				Unknown
4Stc6i97dVN	5.0	5.0	8.0	6.0				Unknown
T0B9AoM_bFg	8.0	6.0	8.0					Unknown
n54Drs00M1	1.0	3.0	3.0	5.0				Unknown
827jG3ahxL	5.0	6.0	3.0	3.0	5.0			Unknown
gi4956J8g5	8.0	6.0	5.0	3.0	6.0			Unknown
bglU8l_Pq8Q	6.0	5.0	6.0	3.0				Unknown
KL5jILuehZ	3.0	8.0	6.0	8.0				Unknown
p7LSrQ3AADp	8.0	3.0	5.0					Unknown
T6lAFguUbw	6.0	3.0	5.0	5.0				Unknown
5QhUE1qiVC6	6.0	8.0	6.0					Unknown
Z7Lk2cQEG8a	8.0	8.0	8.0	8.0				Unknown
iim-R8xu0TG	5.0	5.0	5.0	6.0				Unknown
qSTEPv2uLR8	5.0	6.0	8.0	5.0				Unknown
yRYtnKAZqxU	5.0	5.0	5.0	5.0				Unknown
AJO2mBSTOHl	3.0	3.0	3.0	3.0				Unknown
0DLwqQLmqV	8.0	6.0	8.0	8.0				Unknown
_hszZbt46bT	6.0	8.0	8.0	6.0				Unknown
_l_QjPGN5ye	8.0	8.0	8.0	6.0				Unknown
mRF387I4Wl	3.0	6.0	6.0	5.0				Unknown
xFOyMwWPkz	8.0	6.0	5.0	6.0				Unknown
O5Wr-xX0U2y	5.0	6.0	6.0					Unknown
JM2kFbJvvI	6.0	8.0	3.0	8.0				Unknown
Zq2G_VTV53T	6.0	8.0	6.0	5.0				Unknown
scSheedMzl	5.0	8.0	5.0	5.0				Unknown
nRj0NcmSuxb	3.0	6.0	6.0					Unknown
b-ZaBVGx8Q	6.0	8.0	8.0	6.0				Unknown
_LNdXw0BSx	5.0	5.0	5.0	6.0				Unknown
iFf26yMjRdN	5.0	3.0	5.0	3.0				Unknown
H3zl1mDHDTn	5.0	5.0	6.0					Unknown
pzgENfIRBil	5.0	5.0	5.0	8.0				Unknown
FYUzzBPh_j	3.0	3.0	5.0	3.0				Unknown
PRZoSmCinhf	8.0	6.0	8.0	8.0				Unknown
bUKyC0UiZcr	5.0	6.0	5.0					Unknown
OcKMT-36vUs	5.0	8.0	8.0	6.0				Unknown
6Jf6HX4MoLH	3.0	6.0	6.0	6.0				Unknown
qjN4h_wwUO	6.0	6.0	6.0	5.0				Unknown
e0jtGTfPihs	6.0	8.0	5.0	5.0				Unknown
B6EIcyp-Rb7	6.0	5.0	8.0	8.0				Unknown
81e1aeOt-sd	8.0	6.0	5.0	6.0				Unknown
kEvhVb452CC	5.0	6.0	6.0	6.0				Unknown
pMQwKL1yctf	8.0	8.0	8.0	8.0				Unknown
vSix3HPYKSU	8.0	6.0	6.0	8.0				Unknown
fExcSKdDo_	6.0	6.0	6.0					Unknown
tQ2yZj4sCnk	6.0	6.0	5.0	5.0				Unknown
cmt-6KtR4c4	6.0	5.0	8.0	8.0				Unknown
sPIFuucA3F	6.0	6.0	6.0	6.0				Unknown
B72HXs80q4	6.0	5.0	8.0	6.0				Unknown
eVzy-BWKY6Z	3.0	6.0	3.0					Unknown
1O5UK-zoK8g	5.0	6.0	5.0	5.0				Unknown
xDIvIqQ3DXD	6.0	8.0	8.0					Unknown
bCrdi4iVvv	8.0	6.0	6.0	6.0				Unknown
NH29920YEmj	6.0	8.0	6.0	8.0				Unknown
33nhOe3cTd	5.0	3.0	8.0					Unknown
h4EOymDV3vV	3.0	5.0	5.0	6.0				Unknown
OCgCYv7KGZe	6.0	8.0	3.0	5.0				Unknown
wYqLTy4wkor	5.0	5.0	5.0	5.0				Unknown
_jMtny3sMKU	6.0	6.0	6.0	6.0				Unknown
qnQN4yr6FJz	5.0	8.0	6.0	6.0				Unknown
Czsdv-S4-w9	5.0	6.0	8.0	10.0				Unknown
6Dz7RiRiMFd	5.0	3.0	3.0	5.0				Unknown
mk8AzPcd3x	3.0	3.0	6.0	6.0				Unknown
_gZf4NEuf0H	5.0	5.0	6.0	6.0				Unknown
8Py-W8lSUgy	5.0	6.0	6.0	8.0				Unknown
ajXWF7bVR8d	8.0	8.0	8.0	8.0	8.0			Unknown
gdWQMQVJST	5.0	5.0	5.0	5.0				Unknown
oAy7yPmdNz	8.0	6.0	8.0	6.0				Unknown
MPoQtFC588n	3.0	6.0	6.0	8.0				Unknown
X8cLTHexYyY	8.0	8.0	6.0					Unknown
i7O3VGpb7qZ	5.0	5.0	6.0	5.0				Unknown
Z7VhFVRVqeU	6.0	5.0	6.0	5.0				Unknown
kcwyXtt7yDJ	6.0	5.0	6.0					Unknown
MTex8qKavoS	6.0	6.0	6.0					Unknown
MTsBazXmX00	3.0	6.0	5.0	5.0				Unknown
RAW9tCdVxLj	8.0	6.0	6.0	5.0				Unknown
V09OhBn8iR	6.0	6.0	5.0	5.0				Unknown
GrvigKxc13E	8.0	6.0	3.0					Unknown
6ET9SzlgNX	6.0	8.0	6.0	6.0				Unknown
SsPCtEY6yCl	6.0	8.0	6.0	8.0				Unknown
metRpM4Zrcb	8.0	6.0	8.0	8.0				Unknown
bTteFbU99ye	8.0	8.0	8.0					Unknown
k7efTb0un9z	6.0	6.0	6.0	8.0	6.0			Unknown
PDYs7Z2XFGv	8.0	6.0	6.0					Unknown
MSgB8D4Hy51	8.0	5.0	6.0	8.0				Unknown
vh-0sUt8HlG	8.0	6.0	5.0					Unknown
3rULBvOJ8D2	5.0	5.0	5.0	6.0	6.0			Unknown
7l1IjZVddDW	8.0	5.0	8.0	8.0				Unknown
oMI9PjOb9Jl	6.0	8.0	5.0					Unknown
boJy41J-tnQ	5.0	8.0	6.0	6.0				Unknown
LtKcMgGOeLt	8.0	6.0	8.0	8.0	5.0			Unknown
Z0XiFAb_WDr	5.0	5.0	5.0					Unknown
ba81PoR_k1p	3.0	6.0	3.0	6.0	5.0			Unknown
WXwg_9eRQ0T	6.0	6.0	3.0					Unknown
FndDxSz3LxQ	5.0	6.0	6.0	6.0				Unknown
X_ch3VrNSRg	6.0	6.0	8.0	8.0				Unknown
SaKO6z6Hl0c	8.0	6.0	8.0	6.0				Unknown
VKtGrkUvCR	5.0	8.0	5.0	5.0				Unknown
gccdzDu5Ur	6.0	3.0	8.0	3.0				Unknown
e2Lle5cij9D	8.0	8.0	5.0	8.0				Unknown
nkaba3ND7B5	8.0	5.0	8.0	3.0				Unknown
EGtUVDm991w	5.0	8.0	5.0					Unknown
6IYp-35L-xJ	6.0	6.0	8.0	5.0				Unknown
0RDcd5Axok	10.0	8.0	8.0					Unknown
q4HaTeMO--y	6.0	6.0	6.0	8.0				Unknown
8eb12UQYxrG	8.0	6.0	3.0	5.0				Unknown
wENMvIsxNN	8.0	6.0	8.0	6.0				Unknown
nzvbBD_3J-g	8.0	6.0	6.0	6.0				Unknown
iaqgio-pOv	6.0	5.0	6.0	6.0	1.0			Unknown
K3bGe_-aMV	5.0	5.0	6.0	6.0				Unknown
tlkMbWBEAFb	5.0	5.0	8.0	5.0	5.0			Unknown
iLHOIDsPv1P	6.0	10.0	8.0	6.0				Unknown
1wVvweK3oIb	8.0	6.0	6.0	6.0				Unknown
jWaLuyg6OEw	5.0	6.0	5.0	6.0				Unknown
H94a1_Pyr-6	5.0	6.0	8.0					Unknown
WVX0NNVBBkV	8.0	8.0	6.0	6.0				Unknown
5JdLZg346Lw	5.0	6.0	8.0	6.0				Unknown
So6YAqnqgMj	5.0	8.0	5.0	8.0				Unknown
ZFIT_sGjPJ	3.0	5.0	6.0	6.0				Unknown
ZAA0Ol4z2i4	8.0	3.0	3.0	3.0				Unknown
OJm3HZuj4r7	6.0	10.0	6.0					Unknown
TD-5kgf13mH	6.0	3.0	5.0					Unknown
8c50f-DoWAu	8.0	8.0	10.0					Unknown
Q42f0dfjECO	6.0	8.0	6.0	6.0				Unknown
URNZQmbxpwh	5.0	8.0	3.0	8.0				Unknown
_2CLeIIYMPd	3.0	5.0	5.0	6.0				Unknown
FqRHeQTDU5N	6.0	5.0	6.0	6.0				Unknown
_F9xpOrqyX9	6.0	8.0	6.0	6.0				Unknown
wv6g8fWLX2q	8.0	8.0	8.0					Unknown
N3KYKkSvciP	3.0	6.0	6.0	5.0	5.0			Unknown
XWODe7ZLn8f	8.0	6.0	8.0	6.0				Unknown
bERaNdoegnO	8.0	6.0	8.0	8.0				Unknown
Mh40mAxxAUz	6.0	8.0	6.0	3.0				Unknown
0xiJLKH-ufZ	8.0	8.0	8.0	8.0	8.0			Unknown
NCwIM2Q8ah6	5.0	3.0	3.0	5.0				Unknown
RftryyYyjiG	6.0	5.0	6.0	6.0				Unknown
2DJn3E7lXu	6.0	5.0	6.0	6.0				Unknown
K3uRhaKJuZg	3.0	3.0	3.0	8.0				Unknown
6uu1t8jQ-M	5.0	3.0	5.0	5.0				Unknown
JKRVarUs3A1	3.0	3.0	8.0	8.0				Unknown
ETiaOyNwJW	6.0	5.0	6.0	6.0				Unknown
wgR0BQfG5vi	6.0	6.0	6.0	6.0				Unknown
7gE9V9GBZaI	6.0	3.0	8.0	10.0				Unknown
-FP1-bBxOzv	1.0	3.0	1.0	3.0	1.0			Unknown
5FUq05QRc5b	8.0	8.0	8.0					Unknown
VNqaB1g9393	6.0	8.0	8.0	8.0				Unknown
Vvb-eicR8N	5.0	5.0	5.0	5.0				Unknown
ivQruZvXxtz	6.0	5.0	5.0	5.0				Unknown
ZWykq5n4zx	8.0	6.0	6.0	6.0				Unknown
7gWSJrP3opB	8.0	8.0	8.0	8.0				Unknown
KhLK0sHMgXK	6.0	8.0	8.0	6.0				Unknown
30nbp1eV0dJ	5.0	3.0	5.0	8.0				Unknown
xwAw8QZkpWZ	5.0	6.0	3.0	8.0				Unknown
aUoV6qhY_e	8.0	3.0	5.0	8.0				Unknown
EMxu-dzvJk	6.0	6.0	6.0	6.0	8.0			Unknown
a_nR4BPPJF1	6.0	6.0	8.0	3.0				Unknown
edONMAnhLu-	6.0	6.0	8.0	6.0				Unknown
dSw0QtRMJkO	6.0	6.0	8.0					Unknown
HmFBdvBkUUY	5.0	5.0	3.0	5.0				Unknown
MAYipnUpHHD	6.0	5.0	5.0	5.0	5.0			Unknown
KmNHWX9H7Kf	6.0	3.0	6.0	1.0	6.0			Unknown
d71n4ftoCBy	6.0	6.0	8.0	6.0				Unknown
DSQHjibtgKR	8.0	6.0	8.0	6.0	6.0	6.0		Unknown
6vkzF28Hur8	6.0	6.0	6.0					Unknown
faMcf0MDk0f	5.0	3.0	8.0	3.0				Unknown
Yp4sR6rmgFt	6.0	5.0	5.0	5.0				Unknown
7DI6op61AY	8.0	3.0	6.0	8.0				Unknown
0cgU-BZp2ky	6.0	6.0	6.0	8.0				Unknown
aBO5SvgSt1	6.0	8.0	6.0	5.0				Unknown
xOHuV8s7Yl	3.0	3.0	1.0	3.0				Unknown
xENf4QUL4LW	5.0	8.0	6.0	8.0	6.0			Unknown
uorVGbWV5sw	6.0	8.0	8.0	8.0				Unknown
y7tKDxxTo8T	6.0	5.0	3.0					Unknown
FZyZiRYbdK8	6.0	5.0	5.0	5.0				Unknown
z2zmSDKONK	5.0	6.0	3.0					Unknown
cKTBRHIVjy9	6.0	3.0	3.0	8.0				Unknown
ccWaPGl9Hq	8.0	8.0	8.0	8.0				Unknown
RNnKhz25N1O	3.0	6.0	5.0	3.0				Unknown
a3mRgptHKZd	8.0	6.0	6.0	5.0				Unknown
XVPqLyNxSyh	8.0	6.0	8.0					Unknown
FQOC5u-1egI	6.0	6.0	6.0	5.0				Unknown
n1BMcctC12	6.0	3.0	6.0	6.0				Unknown
RQ428ZptQfU	8.0	8.0	8.0	6.0				Unknown
iEx3PiooLy	6.0	6.0	6.0					Unknown
YVPBh4k78iZ	8.0	6.0	6.0	5.0				Unknown
-AOEi-5VTU8	8.0	8.0	8.0					Unknown
7gRvcAulxa	5.0	6.0	3.0	8.0				Unknown
8svLJL54sj8	5.0	3.0	8.0	3.0				Unknown
EQmAP4F859	6.0	5.0	6.0	8.0				Unknown
cWlMII1LwTZ	3.0	5.0	5.0	6.0				Unknown
y0VvIg25yk	8.0	5.0	6.0	8.0				Unknown
JprM0p-q0Co	8.0	8.0	8.0	8.0				Unknown
Bc4fwa76mRp	6.0	5.0	5.0	6.0				Unknown
ZzwfldvDLpC	3.0	3.0	8.0	6.0				Unknown
vdbidlOkeF0	6.0	6.0	5.0	3.0				Unknown
o0ehFykKVtr	5.0	6.0	6.0	8.0				Unknown
